SHAPE,FROM CTS,TO CTS,COLOR,CLARITY,CUT,PRICE,DATE
PS,0.9,0.99,H,SI3,EX,2300, 8/30/2024
PS,0.9,0.99,H,I1,EX,2100, 8/30/2024
PS,0.9,0.99,H,I2,EX,1500, 8/30/2024
PS,0.9,0.99,H,I3,EX,900, 8/30/2024
PS,0.9,0.99,I,IF,EX,4200, 8/30/2024
PS,0.9,0.99,I,VVS1,EX,4000, 8/30/2024
PS,0.9,0.99,I,VVS2,EX,3800, 8/30/2024
PS,0.9,0.99,I,VS1,EX,3500, 8/30/2024
PS,0.9,0.99,I,VS2,EX,3200, 8/30/2024
PS,0.9,0.99,I,SI1,EX,2800, 8/30/2024
PS,0.9,0.99,I,SI2,EX,2400, 8/30/2024
PS,0.9,0.99,I,SI3,EX,2200, 8/30/2024
PS,0.9,0.99,I,I1,EX,2000, 8/30/2024
PS,0.9,0.99,I,I2,EX,1400, 8/30/2024
PS,0.9,0.99,I,I3,EX,900, 8/30/2024
PS,0.9,0.99,J,IF,EX,3700, 8/30/2024
PS,0.9,0.99,J,VVS1,EX,3500, 8/30/2024
PS,0.9,0.99,J,VVS2,EX,3300, 8/30/2024
PS,0.9,0.99,J,VS1,EX,3100, 8/30/2024
PS,0.9,0.99,J,VS2,EX,2800, 8/30/2024
PS,0.9,0.99,J,SI1,EX,2500, 8/30/2024
PS,0.9,0.99,J,SI2,EX,2200, 8/30/2024
PS,0.9,0.99,J,SI3,EX,2000, 8/30/2024
PS,0.9,0.99,J,I1,EX,1800, 8/30/2024
PS,0.9,0.99,J,I2,EX,1300, 8/30/2024
PS,0.9,0.99,J,I3,EX,800, 8/30/2024
PS,0.9,0.99,K,IF,EX,3100, 8/30/2024
PS,0.9,0.99,K,VVS1,EX,2900, 8/30/2024
PS,0.9,0.99,K,VVS2,EX,2700, 8/30/2024
PS,0.9,0.99,K,VS1,EX,2600, 8/30/2024
PS,0.9,0.99,K,VS2,EX,2400, 8/30/2024
PS,0.9,0.99,K,SI1,EX,2200, 8/30/2024
PS,0.9,0.99,K,SI2,EX,2000, 8/30/2024
PS,0.9,0.99,K,SI3,EX,1800, 8/30/2024
PS,0.9,0.99,K,I1,EX,1500, 8/30/2024
PS,0.9,0.99,K,I2,EX,1200, 8/30/2024
PS,0.9,0.99,K,I3,EX,800, 8/30/2024
PS,0.9,0.99,L,IF,EX,2500, 8/30/2024
PS,0.9,0.99,L,VVS1,EX,2400, 8/30/2024
PS,0.9,0.99,L,VVS2,EX,2300, 8/30/2024
PS,0.9,0.99,L,VS1,EX,2100, 8/30/2024
PS,0.9,0.99,L,VS2,EX,2000, 8/30/2024
PS,0.9,0.99,L,SI1,EX,1900, 8/30/2024
PS,0.9,0.99,L,SI2,EX,1700, 8/30/2024
PS,0.9,0.99,L,SI3,EX,1600, 8/30/2024
PS,0.9,0.99,L,I1,EX,1300, 8/30/2024
PS,0.9,0.99,L,I2,EX,1000, 8/30/2024
PS,0.9,0.99,L,I3,EX,700, 8/30/2024
PS,0.9,0.99,M,IF,EX,2100, 8/30/2024
PS,0.9,0.99,M,VVS1,EX,2000, 8/30/2024
PS,0.9,0.99,M,VVS2,EX,1900, 8/30/2024
PS,0.9,0.99,M,VS1,EX,1700, 8/30/2024
PS,0.9,0.99,M,VS2,EX,1600, 8/30/2024
PS,0.9,0.99,M,SI1,EX,1500, 8/30/2024
PS,0.9,0.99,M,SI2,EX,1400, 8/30/2024
PS,0.9,0.99,M,SI3,EX,1300, 8/30/2024
PS,0.9,0.99,M,I1,EX,1100, 8/30/2024
PS,0.9,0.99,M,I2,EX,900, 8/30/2024
PS,0.9,0.99,M,I3,EX,700, 8/30/2024
PS,1,1.49,D,IF,EX,10100, 8/30/2024
PS,1,1.49,D,VVS1,EX,8600, 8/30/2024
PS,1,1.49,D,VVS2,EX,7900, 8/30/2024
PS,1,1.49,D,VS1,EX,7000, 8/30/2024
PS,1,1.49,D,VS2,EX,6000, 8/30/2024
PS,1,1.49,D,SI1,EX,4900, 8/30/2024
PS,1,1.49,D,SI2,EX,4000, 8/30/2024
PS,1,1.49,D,SI3,EX,3600, 8/30/2024
PS,1,1.49,D,I1,EX,3200, 8/30/2024
PS,1,1.49,D,I2,EX,2100, 8/30/2024
PS,1,1.49,D,I3,EX,1300, 8/30/2024
PS,1,1.49,E,IF,EX,8600, 8/30/2024
PS,1,1.49,E,VVS1,EX,7900, 8/30/2024
PS,1,1.49,E,VVS2,EX,7200, 8/30/2024
PS,1,1.49,E,VS1,EX,6500, 8/30/2024
PS,1,1.49,E,VS2,EX,5700, 8/30/2024
PS,1,1.49,E,SI1,EX,4600, 8/30/2024
PS,1,1.49,E,SI2,EX,3800, 8/30/2024
PS,1,1.49,E,SI3,EX,3400, 8/30/2024
PS,1,1.49,E,I1,EX,3000, 8/30/2024
PS,1,1.49,E,I2,EX,2000, 8/30/2024
PS,1,1.49,E,I3,EX,1200, 8/30/2024
PS,1,1.49,F,IF,EX,7900, 8/30/2024
PS,1,1.49,F,VVS1,EX,7100, 8/30/2024
PS,1,1.49,F,VVS2,EX,6700, 8/30/2024
PS,1,1.49,F,VS1,EX,6100, 8/30/2024
PS,1,1.49,F,VS2,EX,5400, 8/30/2024
PS,1,1.49,F,SI1,EX,4300, 8/30/2024
PS,1,1.49,F,SI2,EX,3600, 8/30/2024
PS,1,1.49,F,SI3,EX,3200, 8/30/2024
PS,1,1.49,F,I1,EX,2900, 8/30/2024
PS,1,1.49,F,I2,EX,2000, 8/30/2024
PS,1,1.49,F,I3,EX,1100, 8/30/2024
PS,1,1.49,G,IF,EX,6900, 8/30/2024
PS,1,1.49,G,VVS1,EX,6500, 8/30/2024
PS,1,1.49,G,VVS2,EX,6000, 8/30/2024
PS,1,1.49,G,VS1,EX,5600, 8/30/2024
PS,1,1.49,G,VS2,EX,5100, 8/30/2024
PS,1,1.49,G,SI1,EX,4000, 8/30/2024
PS,1,1.49,G,SI2,EX,3400, 8/30/2024
PS,1,1.49,G,SI3,EX,3000, 8/30/2024
PS,1,1.49,G,I1,EX,2700, 8/30/2024
PS,1,1.49,G,I2,EX,1900, 8/30/2024
PS,1,1.49,G,I3,EX,1000, 8/30/2024
PS,1,1.49,H,IF,EX,5700, 8/30/2024
PS,1,1.49,H,VVS1,EX,5400, 8/30/2024
PS,1,1.49,H,VVS2,EX,5100, 8/30/2024
PS,1,1.49,H,VS1,EX,4800, 8/30/2024
PS,1,1.49,H,VS2,EX,4400, 8/30/2024
PS,1,1.49,H,SI1,EX,3700, 8/30/2024
PS,1,1.49,H,SI2,EX,3200, 8/30/2024
PS,1,1.49,H,SI3,EX,2800, 8/30/2024
PS,1,1.49,H,I1,EX,2500, 8/30/2024
PS,1,1.49,H,I2,EX,1800, 8/30/2024
PS,1,1.49,H,I3,EX,1000, 8/30/2024
PS,1,1.49,I,IF,EX,4900, 8/30/2024
PS,1,1.49,I,VVS1,EX,4600, 8/30/2024
PS,1,1.49,I,VVS2,EX,4300, 8/30/2024
PS,1,1.49,I,VS1,EX,4000, 8/30/2024
PS,1,1.49,I,VS2,EX,3700, 8/30/2024
PS,1,1.49,I,SI1,EX,3300, 8/30/2024
PS,1,1.49,I,SI2,EX,2900, 8/30/2024
PS,1,1.49,I,SI3,EX,2500, 8/30/2024
PS,1,1.49,I,I1,EX,2300, 8/30/2024
PS,1,1.49,I,I2,EX,1700, 8/30/2024
PS,1,1.49,I,I3,EX,1000, 8/30/2024
PS,1,1.49,J,IF,EX,4200, 8/30/2024
PS,1,1.49,J,VVS1,EX,4000, 8/30/2024
PS,1,1.49,J,VVS2,EX,3800, 8/30/2024
PS,1,1.49,J,VS1,EX,3500, 8/30/2024
PS,1,1.49,J,VS2,EX,3300, 8/30/2024
PS,1,1.49,J,SI1,EX,3000, 8/30/2024
PS,1,1.49,J,SI2,EX,2600, 8/30/2024
PS,1,1.49,J,SI3,EX,2300, 8/30/2024
PS,1,1.49,J,I1,EX,2000, 8/30/2024
PS,1,1.49,J,I2,EX,1500, 8/30/2024
PS,1,1.49,J,I3,EX,900, 8/30/2024
PS,1,1.49,K,IF,EX,3500, 8/30/2024
PS,1,1.49,K,VVS1,EX,3300, 8/30/2024
PS,1,1.49,K,VVS2,EX,3100, 8/30/2024
PS,1,1.49,K,VS1,EX,2900, 8/30/2024
PS,1,1.49,K,VS2,EX,2700, 8/30/2024
PS,1,1.49,K,SI1,EX,2500, 8/30/2024
PS,1,1.49,K,SI2,EX,2300, 8/30/2024
PS,1,1.49,K,SI3,EX,2000, 8/30/2024
PS,1,1.49,K,I1,EX,1800, 8/30/2024
PS,1,1.49,K,I2,EX,1400, 8/30/2024
PS,1,1.49,K,I3,EX,900, 8/30/2024
PS,1,1.49,L,IF,EX,3000, 8/30/2024
PS,1,1.49,L,VVS1,EX,2800, 8/30/2024
PS,1,1.49,L,VVS2,EX,2600, 8/30/2024
PS,1,1.49,L,VS1,EX,2400, 8/30/2024
PS,1,1.49,L,VS2,EX,2300, 8/30/2024
PS,1,1.49,L,SI1,EX,2100, 8/30/2024
PS,1,1.49,L,SI2,EX,2000, 8/30/2024
PS,1,1.49,L,SI3,EX,1900, 8/30/2024
PS,1,1.49,L,I1,EX,1700, 8/30/2024
PS,1,1.49,L,I2,EX,1200, 8/30/2024
PS,1,1.49,L,I3,EX,900, 8/30/2024
PS,1,1.49,M,IF,EX,2600, 8/30/2024
PS,1,1.49,M,VVS1,EX,2400, 8/30/2024
PS,1,1.49,M,VVS2,EX,2200, 8/30/2024
PS,1,1.49,M,VS1,EX,2100, 8/30/2024
PS,1,1.49,M,VS2,EX,2000, 8/30/2024
PS,1,1.49,M,SI1,EX,1900, 8/30/2024
PS,1,1.49,M,SI2,EX,1800, 8/30/2024
PS,1,1.49,M,SI3,EX,1700, 8/30/2024
PS,1,1.49,M,I1,EX,1400, 8/30/2024
PS,1,1.49,M,I2,EX,1000, 8/30/2024
PS,1,1.49,M,I3,EX,800, 8/30/2024
PS,1.5,1.99,D,IF,EX,15100, 8/30/2024
PS,1.5,1.99,D,VVS1,EX,14000, 8/30/2024
PS,1.5,1.99,D,VVS2,EX,12900, 8/30/2024
PS,1.5,1.99,D,VS1,EX,11600, 8/30/2024
PS,1.5,1.99,D,VS2,EX,9900, 8/30/2024
PS,1.5,1.99,D,SI1,EX,8100, 8/30/2024
PS,1.5,1.99,D,SI2,EX,6700, 8/30/2024
PS,1.5,1.99,D,SI3,EX,5900, 8/30/2024
PS,1.5,1.99,D,I1,EX,5100, 8/30/2024
PS,1.5,1.99,D,I2,EX,2700, 8/30/2024
PS,1.5,1.99,D,I3,EX,1500, 8/30/2024
PS,1.5,1.99,E,IF,EX,14000, 8/30/2024
PS,1.5,1.99,E,VVS1,EX,12800, 8/30/2024
PS,1.5,1.99,E,VVS2,EX,11600, 8/30/2024
PS,1.5,1.99,E,VS1,EX,10800, 8/30/2024
PS,1.5,1.99,E,VS2,EX,9300, 8/30/2024
PS,1.5,1.99,E,SI1,EX,7600, 8/30/2024
PS,1.5,1.99,E,SI2,EX,6300, 8/30/2024
PS,1.5,1.99,E,SI3,EX,5500, 8/30/2024
PS,1.5,1.99,E,I1,EX,4800, 8/30/2024
PS,1.5,1.99,E,I2,EX,2600, 8/30/2024
PS,1.5,1.99,E,I3,EX,1400, 8/30/2024
PS,1.5,1.99,F,IF,EX,12300, 8/30/2024
PS,1.5,1.99,F,VVS1,EX,11500, 8/30/2024
PS,1.5,1.99,F,VVS2,EX,10800, 8/30/2024
PS,1.5,1.99,F,VS1,EX,10200, 8/30/2024
PS,1.5,1.99,F,VS2,EX,8800, 8/30/2024
PS,1.5,1.99,F,SI1,EX,7200, 8/30/2024
PS,1.5,1.99,F,SI2,EX,6000, 8/30/2024
PS,1.5,1.99,F,SI3,EX,5100, 8/30/2024
PS,1.5,1.99,F,I1,EX,4500, 8/30/2024
PS,1.5,1.99,F,I2,EX,2500, 8/30/2024
PS,1.5,1.99,F,I3,EX,1300, 8/30/2024
PS,1.5,1.99,G,IF,EX,10900, 8/30/2024
PS,1.5,1.99,G,VVS1,EX,10500, 8/30/2024
PS,1.5,1.99,G,VVS2,EX,10000, 8/30/2024
PS,1.5,1.99,G,VS1,EX,9300, 8/30/2024
PS,1.5,1.99,G,VS2,EX,8200, 8/30/2024
PS,1.5,1.99,G,SI1,EX,6700, 8/30/2024
PS,1.5,1.99,G,SI2,EX,5600, 8/30/2024
PS,1.5,1.99,G,SI3,EX,4800, 8/30/2024
PS,1.5,1.99,G,I1,EX,4200, 8/30/2024
PS,1.5,1.99,G,I2,EX,2400, 8/30/2024
PS,1.5,1.99,G,I3,EX,1200, 8/30/2024
PS,1.5,1.99,H,IF,EX,9200, 8/30/2024
PS,1.5,1.99,H,VVS1,EX,8800, 8/30/2024
PS,1.5,1.99,H,VVS2,EX,8400, 8/30/2024
PS,1.5,1.99,H,VS1,EX,7900, 8/30/2024
PS,1.5,1.99,H,VS2,EX,7100, 8/30/2024
PS,1.5,1.99,H,SI1,EX,6200, 8/30/2024
PS,1.5,1.99,H,SI2,EX,5200, 8/30/2024
PS,1.5,1.99,H,SI3,EX,4500, 8/30/2024
PS,1.5,1.99,H,I1,EX,3900, 8/30/2024
PS,1.5,1.99,H,I2,EX,2300, 8/30/2024
PS,1.5,1.99,H,I3,EX,1100, 8/30/2024
PS,1.5,1.99,I,IF,EX,7900, 8/30/2024
PS,1.5,1.99,I,VVS1,EX,7500, 8/30/2024
PS,1.5,1.99,I,VVS2,EX,7200, 8/30/2024
PS,1.5,1.99,I,VS1,EX,6800, 8/30/2024
PS,1.5,1.99,I,VS2,EX,6300, 8/30/2024
PS,1.5,1.99,I,SI1,EX,5600, 8/30/2024
PS,1.5,1.99,I,SI2,EX,4800, 8/30/2024
PS,1.5,1.99,I,SI3,EX,4200, 8/30/2024
PS,1.5,1.99,I,I1,EX,3600, 8/30/2024
PS,1.5,1.99,I,I2,EX,2200, 8/30/2024
PS,1.5,1.99,I,I3,EX,1100, 8/30/2024
PS,1.5,1.99,J,IF,EX,6400, 8/30/2024
PS,1.5,1.99,J,VVS1,EX,6100, 8/30/2024
PS,1.5,1.99,J,VVS2,EX,5800, 8/30/2024
PS,1.5,1.99,J,VS1,EX,5500, 8/30/2024
PS,1.5,1.99,J,VS2,EX,5200, 8/30/2024
PS,1.5,1.99,J,SI1,EX,4800, 8/30/2024
PS,1.5,1.99,J,SI2,EX,4400, 8/30/2024
PS,1.5,1.99,J,SI3,EX,3800, 8/30/2024
PS,1.5,1.99,J,I1,EX,3300, 8/30/2024
PS,1.5,1.99,J,I2,EX,2000, 8/30/2024
PS,1.5,1.99,J,I3,EX,1100, 8/30/2024
PS,1.5,1.99,K,IF,EX,5100, 8/30/2024
PS,1.5,1.99,K,VVS1,EX,4900, 8/30/2024
PS,1.5,1.99,K,VVS2,EX,4700, 8/30/2024
PS,1.5,1.99,K,VS1,EX,4500, 8/30/2024
PS,1.5,1.99,K,VS2,EX,4300, 8/30/2024
PS,1.5,1.99,K,SI1,EX,4000, 8/30/2024
PS,1.5,1.99,K,SI2,EX,3800, 8/30/2024
PS,1.5,1.99,K,SI3,EX,3400, 8/30/2024
PS,1.5,1.99,K,I1,EX,3000, 8/30/2024
PS,1.5,1.99,K,I2,EX,1800, 8/30/2024
PS,1.5,1.99,K,I3,EX,1000, 8/30/2024
PS,1.5,1.99,L,IF,EX,4300, 8/30/2024
PS,1.5,1.99,L,VVS1,EX,4100, 8/30/2024
PS,1.5,1.99,L,VVS2,EX,3900, 8/30/2024
PS,1.5,1.99,L,VS1,EX,3700, 8/30/2024
PS,1.5,1.99,L,VS2,EX,3500, 8/30/2024
PS,1.5,1.99,L,SI1,EX,3300, 8/30/2024
PS,1.5,1.99,L,SI2,EX,3100, 8/30/2024
PS,1.5,1.99,L,SI3,EX,2900, 8/30/2024
PS,1.5,1.99,L,I1,EX,2700, 8/30/2024
PS,1.5,1.99,L,I2,EX,1600, 8/30/2024
PS,1.5,1.99,L,I3,EX,1000, 8/30/2024
PS,1.5,1.99,M,IF,EX,3600, 8/30/2024
PS,1.5,1.99,M,VVS1,EX,3400, 8/30/2024
PS,1.5,1.99,M,VVS2,EX,3300, 8/30/2024
PS,1.5,1.99,M,VS1,EX,3200, 8/30/2024
PS,1.5,1.99,M,VS2,EX,3000, 8/30/2024
PS,1.5,1.99,M,SI1,EX,2800, 8/30/2024
PS,1.5,1.99,M,SI2,EX,2600, 8/30/2024
PS,1.5,1.99,M,SI3,EX,2500, 8/30/2024
PS,1.5,1.99,M,I1,EX,2300, 8/30/2024
PS,1.5,1.99,M,I2,EX,1500, 8/30/2024
PS,1.5,1.99,M,I3,EX,1000, 8/30/2024
PS,2,2.99,D,IF,EX,22500, 8/30/2024
PS,2,2.99,D,VVS1,EX,21000, 8/30/2024
PS,2,2.99,D,VVS2,EX,19000, 8/30/2024
PS,2,2.99,D,VS1,EX,17500, 8/30/2024
PS,2,2.99,D,VS2,EX,16000, 8/30/2024
PS,2,2.99,D,SI1,EX,13500, 8/30/2024
PS,2,2.99,D,SI2,EX,10300, 8/30/2024
PS,2,2.99,D,SI3,EX,8200, 8/30/2024
PS,2,2.99,D,I1,EX,6900, 8/30/2024
PS,2,2.99,D,I2,EX,3000, 8/30/2024
PS,2,2.99,D,I3,EX,1600, 8/30/2024
PS,2,2.99,E,IF,EX,20500, 8/30/2024
PS,2,2.99,E,VVS1,EX,19000, 8/30/2024
PS,2,2.99,E,VVS2,EX,17500, 8/30/2024
PS,2,2.99,E,VS1,EX,16000, 8/30/2024
PS,2,2.99,E,VS2,EX,15000, 8/30/2024
PS,2,2.99,E,SI1,EX,12500, 8/30/2024
PS,2,2.99,E,SI2,EX,9600, 8/30/2024
PS,2,2.99,E,SI3,EX,7800, 8/30/2024
PS,2,2.99,E,I1,EX,6400, 8/30/2024
PS,2,2.99,E,I2,EX,2900, 8/30/2024
PS,2,2.99,E,I3,EX,1500, 8/30/2024
PS,2,2.99,F,IF,EX,18500, 8/30/2024
PS,2,2.99,F,VVS1,EX,17500, 8/30/2024
PS,2,2.99,F,VVS2,EX,16000, 8/30/2024
PS,2,2.99,F,VS1,EX,15000, 8/30/2024
PS,2,2.99,F,VS2,EX,14000, 8/30/2024
PS,2,2.99,F,SI1,EX,11700, 8/30/2024
PS,2,2.99,F,SI2,EX,9100, 8/30/2024
PS,2,2.99,F,SI3,EX,7400, 8/30/2024
PS,2,2.99,F,I1,EX,5900, 8/30/2024
PS,2,2.99,F,I2,EX,2800, 8/30/2024
PS,2,2.99,F,I3,EX,1400, 8/30/2024
PS,2,2.99,G,IF,EX,17000, 8/30/2024
PS,2,2.99,G,VVS1,EX,16000, 8/30/2024
PS,2,2.99,G,VVS2,EX,15000, 8/30/2024
PS,2,2.99,G,VS1,EX,14000, 8/30/2024
PS,2,2.99,G,VS2,EX,13000, 8/30/2024
PS,2,2.99,G,SI1,EX,10700, 8/30/2024
PS,2,2.99,G,SI2,EX,8600, 8/30/2024
PS,2,2.99,G,SI3,EX,7000, 8/30/2024
PS,2,2.99,G,I1,EX,5500, 8/30/2024
PS,2,2.99,G,I2,EX,2700, 8/30/2024
PS,2,2.99,G,I3,EX,1300, 8/30/2024
PS,2,2.99,H,IF,EX,13500, 8/30/2024
PS,2,2.99,H,VVS1,EX,12500, 8/30/2024
PS,2,2.99,H,VVS2,EX,12000, 8/30/2024
PS,2,2.99,H,VS1,EX,11500, 8/30/2024
PS,2,2.99,H,VS2,EX,11000, 8/30/2024
PS,2,2.99,H,SI1,EX,9900, 8/30/2024
PS,2,2.99,H,SI2,EX,8200, 8/30/2024
PS,2,2.99,H,SI3,EX,6400, 8/30/2024
PS,2,2.99,H,I1,EX,5100, 8/30/2024
PS,2,2.99,H,I2,EX,2500, 8/30/2024
PS,2,2.99,H,I3,EX,1200, 8/30/2024
PS,2,2.99,I,IF,EX,10800, 8/30/2024
PS,2,2.99,I,VVS1,EX,10400, 8/30/2024
PS,2,2.99,I,VVS2,EX,9900, 8/30/2024
PS,2,2.99,I,VS1,EX,9500, 8/30/2024
PS,2,2.99,I,VS2,EX,9000, 8/30/2024
PS,2,2.99,I,SI1,EX,8500, 8/30/2024
PS,2,2.99,I,SI2,EX,7500, 8/30/2024
PS,2,2.99,I,SI3,EX,5700, 8/30/2024
PS,2,2.99,I,I1,EX,4800, 8/30/2024
PS,2,2.99,I,I2,EX,2400, 8/30/2024
PS,2,2.99,I,I3,EX,1200, 8/30/2024
PS,2,2.99,J,IF,EX,8800, 8/30/2024
PS,2,2.99,J,VVS1,EX,8400, 8/30/2024
PS,2,2.99,J,VVS2,EX,8100, 8/30/2024
PS,2,2.99,J,VS1,EX,7700, 8/30/2024
PS,2,2.99,J,VS2,EX,7400, 8/30/2024
PS,2,2.99,J,SI1,EX,7000, 8/30/2024
PS,2,2.99,J,SI2,EX,6300, 8/30/2024
PS,2,2.99,J,SI3,EX,5100, 8/30/2024
PS,2,2.99,J,I1,EX,4500, 8/30/2024
PS,2,2.99,J,I2,EX,2200, 8/30/2024
PS,2,2.99,J,I3,EX,1200, 8/30/2024
PS,2,2.99,K,IF,EX,7200, 8/30/2024
PS,2,2.99,K,VVS1,EX,6800, 8/30/2024
PS,2,2.99,K,VVS2,EX,6500, 8/30/2024
PS,2,2.99,K,VS1,EX,6200, 8/30/2024
PS,2,2.99,K,VS2,EX,6000, 8/30/2024
PS,2,2.99,K,SI1,EX,5700, 8/30/2024
PS,2,2.99,K,SI2,EX,5300, 8/30/2024
PS,2,2.99,K,SI3,EX,4500, 8/30/2024
PS,2,2.99,K,I1,EX,3900, 8/30/2024
PS,2,2.99,K,I2,EX,2100, 8/30/2024
PS,2,2.99,K,I3,EX,1100, 8/30/2024
PS,2,2.99,L,IF,EX,5600, 8/30/2024
PS,2,2.99,L,VVS1,EX,5300, 8/30/2024
PS,2,2.99,L,VVS2,EX,5100, 8/30/2024
PS,2,2.99,L,VS1,EX,4900, 8/30/2024
PS,2,2.99,L,VS2,EX,4700, 8/30/2024
PS,2,2.99,L,SI1,EX,4500, 8/30/2024
PS,2,2.99,L,SI2,EX,4300, 8/30/2024
PS,2,2.99,L,SI3,EX,3700, 8/30/2024
PS,2,2.99,L,I1,EX,3400, 8/30/2024
PS,2,2.99,L,I2,EX,1900, 8/30/2024
PS,2,2.99,L,I3,EX,1100, 8/30/2024
PS,2,2.99,M,IF,EX,4700, 8/30/2024
PS,2,2.99,M,VVS1,EX,4400, 8/30/2024
PS,2,2.99,M,VVS2,EX,4200, 8/30/2024
PS,2,2.99,M,VS1,EX,4000, 8/30/2024
PS,2,2.99,M,VS2,EX,3800, 8/30/2024
PS,2,2.99,M,SI1,EX,3600, 8/30/2024
PS,2,2.99,M,SI2,EX,3400, 8/30/2024
PS,2,2.99,M,SI3,EX,3000, 8/30/2024
PS,2,2.99,M,I1,EX,2800, 8/30/2024
PS,2,2.99,M,I2,EX,1800, 8/30/2024
PS,2,2.99,M,I3,EX,1000, 8/30/2024
PS,3,3.99,D,IF,EX,43500, 8/30/2024
PS,3,3.99,D,VVS1,EX,35500, 8/30/2024
PS,3,3.99,D,VVS2,EX,32500, 8/30/2024
PS,3,3.99,D,VS1,EX,30000, 8/30/2024
PS,3,3.99,D,VS2,EX,27000, 8/30/2024
PS,3,3.99,D,SI1,EX,23000, 8/30/2024
PS,3,3.99,D,SI2,EX,17500, 8/30/2024
PS,3,3.99,D,SI3,EX,11800, 8/30/2024
PS,3,3.99,D,I1,EX,8600, 8/30/2024
PS,3,3.99,D,I2,EX,3600, 8/30/2024
PS,3,3.99,D,I3,EX,1700, 8/30/2024
PS,3,3.99,E,IF,EX,36500, 8/30/2024
PS,3,3.99,E,VVS1,EX,32500, 8/30/2024
PS,3,3.99,E,VVS2,EX,29500, 8/30/2024
PS,3,3.99,E,VS1,EX,27500, 8/30/2024
PS,3,3.99,E,VS2,EX,24500, 8/30/2024
PS,3,3.99,E,SI1,EX,21500, 8/30/2024
PS,3,3.99,E,SI2,EX,16500, 8/30/2024
PS,3,3.99,E,SI3,EX,10900, 8/30/2024
PS,3,3.99,E,I1,EX,8000, 8/30/2024
PS,3,3.99,E,I2,EX,3300, 8/30/2024
PS,3,3.99,E,I3,EX,1600, 8/30/2024
PS,3,3.99,F,IF,EX,32500, 8/30/2024
PS,3,3.99,F,VVS1,EX,29500, 8/30/2024
PS,3,3.99,F,VVS2,EX,27000, 8/30/2024
PS,3,3.99,F,VS1,EX,25000, 8/30/2024
PS,3,3.99,F,VS2,EX,22500, 8/30/2024
PS,3,3.99,F,SI1,EX,19500, 8/30/2024
PS,3,3.99,F,SI2,EX,15500, 8/30/2024
PS,3,3.99,F,SI3,EX,10100, 8/30/2024
PS,3,3.99,F,I1,EX,7400, 8/30/2024
PS,3,3.99,F,I2,EX,3000, 8/30/2024
PS,3,3.99,F,I3,EX,1500, 8/30/2024
PS,3,3.99,G,IF,EX,29000, 8/30/2024
PS,3,3.99,G,VVS1,EX,26500, 8/30/2024
PS,3,3.99,G,VVS2,EX,24500, 8/30/2024
PS,3,3.99,G,VS1,EX,22500, 8/30/2024
PS,3,3.99,G,VS2,EX,20500, 8/30/2024
PS,3,3.99,G,SI1,EX,18000, 8/30/2024
PS,3,3.99,G,SI2,EX,14500, 8/30/2024
PS,3,3.99,G,SI3,EX,9200, 8/30/2024
PS,3,3.99,G,I1,EX,6700, 8/30/2024
PS,3,3.99,G,I2,EX,2900, 8/30/2024
PS,3,3.99,G,I3,EX,1500, 8/30/2024
PS,3,3.99,H,IF,EX,24000, 8/30/2024
PS,3,3.99,H,VVS1,EX,22500, 8/30/2024
PS,3,3.99,H,VVS2,EX,21000, 8/30/2024
PS,3,3.99,H,VS1,EX,19500, 8/30/2024
PS,3,3.99,H,VS2,EX,18000, 8/30/2024
PS,3,3.99,H,SI1,EX,16000, 8/30/2024
PS,3,3.99,H,SI2,EX,13500, 8/30/2024
PS,3,3.99,H,SI3,EX,8500, 8/30/2024
PS,3,3.99,H,I1,EX,6200, 8/30/2024
PS,3,3.99,H,I2,EX,2700, 8/30/2024
PS,3,3.99,H,I3,EX,1400, 8/30/2024
PS,3,3.99,I,IF,EX,19500, 8/30/2024
PS,3,3.99,I,VVS1,EX,18500, 8/30/2024
PS,3,3.99,I,VVS2,EX,17500, 8/30/2024
PS,3,3.99,I,VS1,EX,16500, 8/30/2024
PS,3,3.99,I,VS2,EX,15500, 8/30/2024
PS,3,3.99,I,SI1,EX,14000, 8/30/2024
PS,3,3.99,I,SI2,EX,12000, 8/30/2024
PS,3,3.99,I,SI3,EX,7900, 8/30/2024
PS,3,3.99,I,I1,EX,5700, 8/30/2024
PS,3,3.99,I,I2,EX,2600, 8/30/2024
PS,3,3.99,I,I3,EX,1400, 8/30/2024
PS,3,3.99,J,IF,EX,15400, 8/30/2024
PS,3,3.99,J,VVS1,EX,14200, 8/30/2024
PS,3,3.99,J,VVS2,EX,13500, 8/30/2024
PS,3,3.99,J,VS1,EX,12700, 8/30/2024
PS,3,3.99,J,VS2,EX,12100, 8/30/2024
PS,3,3.99,J,SI1,EX,11100, 8/30/2024
PS,3,3.99,J,SI2,EX,10200, 8/30/2024
PS,3,3.99,J,SI3,EX,7100, 8/30/2024
PS,3,3.99,J,I1,EX,5400, 8/30/2024
PS,3,3.99,J,I2,EX,2500, 8/30/2024
PS,3,3.99,J,I3,EX,1300, 8/30/2024
PS,3,3.99,K,IF,EX,11900, 8/30/2024
PS,3,3.99,K,VVS1,EX,11100, 8/30/2024
PS,3,3.99,K,VVS2,EX,10500, 8/30/2024
PS,3,3.99,K,VS1,EX,10000, 8/30/2024
PS,3,3.99,K,VS2,EX,9400, 8/30/2024
PS,3,3.99,K,SI1,EX,8800, 8/30/2024
